[Step 70/500] [PPO] PPO Loss: 0.2366, Desc Loss: 1.0850, KP Floor: 0.0000, Reward: 0.6280, Inliers: 22.0, Det: (193, 197)
[Step 71/500] [PPO] PPO Loss: 0.1444, Desc Loss: 1.2564, KP Floor: 0.0000, Reward: 0.5544, Inliers: 17.5, Det: (199, 207)
[Step 72/500] [PPO] PPO Loss: 2.1398, Desc Loss: 1.4233, KP Floor: 0.0000, Reward: 0.8422, Inliers: 91.0, Det: (204, 208)
[Step 73/500] [PPO] PPO Loss: 2.2088, Desc Loss: 2.9031, KP Floor: 0.0000, Reward: 0.9509, Inliers: 102.0, Det: (199, 201)
[Step 74/500] [PPO] PPO Loss: 2.0106, Desc Loss: 2.3384, KP Floor: 0.0000, Reward: 0.9917, Inliers: 99.5, Det: (197, 195)
[Step 75/500] [PPO] PPO Loss: 0.1364, Desc Loss: 2.0640, KP Floor: 0.0000, Reward: 0.5507, Inliers: 17.5, Det: (192, 203)
[Step 76/500] [PPO] PPO Loss: 0.1475, Desc Loss: -0.2960, KP Floor: 0.0000, Reward: 0.5300, Inliers: 17.0, Det: (199, 190)
[Step 77/500] [PPO] PPO Loss: 2.4056, Desc Loss: 1.5583, KP Floor: 0.0000, Reward: 0.8715, Inliers: 107.5, Det: (214, 209)
[Step 78/500] [PPO] PPO Loss: 0.1611, Desc Loss: -0.3039, KP Floor: 0.0000, Reward: 0.5476, Inliers: 18.5, Det: (216, 197)
[Step 79/500] [PPO] PPO Loss: 0.1280, Desc Loss: 1.9436, KP Floor: 0.0000, Reward: 0.5324, Inliers: 15.5, Det: (195, 198)
[Step 80/500] [PPO] PPO Loss: 0.1551, Desc Loss: -0.2932, KP Floor: 0.0000, Reward: 0.5648, Inliers: 18.5, Det: (197, 216)
[Step 81/500] [PPO] PPO Loss: 0.1840, Desc Loss: 0.5311, KP Floor: 0.0000, Reward: 0.6093, Inliers: 23.0, Det: (198, 213)
[Step 82/500] [PPO] PPO Loss: 0.1249, Desc Loss: -0.3065, KP Floor: 0.0000, Reward: 0.5654, Inliers: 19.0, Det: (199, 193)
[Step 83/500] [PPO] PPO Loss: 0.0653, Desc Loss: 0.9791, KP Floor: 0.0000, Reward: 0.5152, Inliers: 15.5, Det: (194, 201)
[Step 84/500] [PPO] PPO Loss: 1.9327, Desc Loss: 2.9494, KP Floor: 0.0000, Reward: 0.9008, Inliers: 96.5, Det: (192, 195)
[Step 85/500] [PPO] PPO Loss: 0.0691, Desc Loss: 0.9669, KP Floor: 0.0000, Reward: 0.5352, Inliers: 14.5, Det: (199, 196)
[Step 86/500] [PPO] PPO Loss: 0.1165, Desc Loss: -0.3085, KP Floor: 0.0000, Reward: 0.5428, Inliers: 18.0, Det: (208, 194)
[Step 87/500] [PPO] PPO Loss: 0.1241, Desc Loss: -0.3067, KP Floor: 0.0000, Reward: 0.5401, Inliers: 16.0, Det: (202, 191)
[Step 88/500] [PPO] PPO Loss: 0.1401, Desc Loss: -0.3089, KP Floor: 0.0000, Reward: 0.5349, Inliers: 17.5, Det: (188, 206)
[Step 89/500] [PPO] PPO Loss: 1.7159, Desc Loss: 1.8483, KP Floor: 0.0000, Reward: 0.8416, Inliers: 83.0, Det: (191, 199)
[Step 90/500] [PPO] PPO Loss: 0.1612, Desc Loss: 2.1866, KP Floor: 0.0000, Reward: 0.5978, Inliers: 20.0, Det: (201, 198)
[Step 91/500] [PPO] PPO Loss: 1.8288, Desc Loss: 1.2716, KP Floor: 0.0000, Reward: 0.8563, Inliers: 89.0, Det: (196, 206)
[Step 92/500] [PPO] PPO Loss: 0.1411, Desc Loss: 2.0314, KP Floor: 0.0000, Reward: 0.5662, Inliers: 20.0, Det: (194, 195)
[Step 93/500] [PPO] PPO Loss: 0.1114, Desc Loss: 1.5799, KP Floor: 0.0000, Reward: 0.5448, Inliers: 15.5, Det: (198, 214)
[Step 94/500] [PPO] PPO Loss: 0.1241, Desc Loss: 2.3931, KP Floor: 0.0000, Reward: 0.5976, Inliers: 17.5, Det: (183, 194)
[Step 95/500] [PPO] PPO Loss: 1.7667, Desc Loss: 1.2688, KP Floor: 0.0000, Reward: 0.8309, Inliers: 87.0, Det: (186, 197)
[Step 96/500] [PPO] PPO Loss: 0.1414, Desc Loss: 0.8682, KP Floor: 0.0000, Reward: 0.6053, Inliers: 21.5, Det: (195, 204)
[Step 97/500] [PPO] PPO Loss: 1.9269, Desc Loss: 2.8764, KP Floor: 0.0000, Reward: 0.8908, Inliers: 98.5, Det: (205, 195)
[Step 98/500] [PPO] PPO Loss: 0.2296, Desc Loss: 1.6934, KP Floor: 0.0000, Reward: 0.6672, Inliers: 25.0, Det: (195, 197)
[Step 99/500] [PPO] PPO Loss: 0.1324, Desc Loss: -0.3111, KP Floor: 0.0000, Reward: 0.5842, Inliers: 17.0, Det: (203, 187)
[Step 100/500] [PPO] PPO Loss: 0.1459, Desc Loss: 1.0301, KP Floor: 0.0000, Reward: 0.5973, Inliers: 18.5, Det: (213, 199)
[Step 101/500] [PPO] PPO Loss: 1.7725, Desc Loss: 2.7570, KP Floor: 0.0004, Reward: 0.8428, Inliers: 90.5, Det: (194, 200)
[Step 102/500] [PPO] PPO Loss: 1.8978, Desc Loss: 1.2169, KP Floor: 0.0000, Reward: 0.8620, Inliers: 96.5, Det: (204, 199)
[Step 103/500] [PPO] PPO Loss: 0.3125, Desc Loss: 1.7469, KP Floor: 0.0023, Reward: 0.7024, Inliers: 29.5, Det: (191, 190)
[Step 104/500] [PPO] PPO Loss: 0.1128, Desc Loss: -0.3167, KP Floor: 0.0000, Reward: 0.5406, Inliers: 16.0, Det: (200, 205)
[Step 105/500] [PPO] PPO Loss: 1.8658, Desc Loss: 2.0088, KP Floor: 0.0001, Reward: 0.8529, Inliers: 97.0, Det: (197, 212)
[Step 106/500] [PPO] PPO Loss: 0.1440, Desc Loss: 2.0547, KP Floor: 0.0004, Reward: 0.6024, Inliers: 22.5, Det: (194, 204)
[Step 107/500] [PPO] PPO Loss: 0.1257, Desc Loss: 0.7911, KP Floor: 0.0002, Reward: 0.5737, Inliers: 20.0, Det: (196, 209)
[Step 108/500] [PPO] PPO Loss: 1.6669, Desc Loss: 1.3285, KP Floor: 0.0006, Reward: 0.8639, Inliers: 89.5, Det: (196, 194)
[Step 109/500] [PPO] PPO Loss: 0.2280, Desc Loss: 2.0493, KP Floor: 0.0012, Reward: 0.7067, Inliers: 28.5, Det: (194, 192)
[Step 110/500] [PPO] PPO Loss: 1.6344, Desc Loss: 1.7242, KP Floor: 0.0000, Reward: 0.8325, Inliers: 89.0, Det: (201, 209)
[Step 111/500] [PPO] PPO Loss: 1.7155, Desc Loss: 1.5873, KP Floor: 0.0002, Reward: 0.8416, Inliers: 94.5, Det: (196, 205)
[Step 112/500] [PPO] PPO Loss: 0.2254, Desc Loss: 0.8945, KP Floor: 0.0003, Reward: 0.6679, Inliers: 25.0, Det: (200, 195)
[Step 113/500] [PPO] PPO Loss: 1.8432, Desc Loss: 2.7710, KP Floor: 0.0003, Reward: 0.9384, Inliers: 106.5, Det: (195, 202)
[Step 114/500] [PPO] PPO Loss: 0.1518, Desc Loss: 0.9236, KP Floor: 0.0001, Reward: 0.5818, Inliers: 18.5, Det: (208, 197)
[Step 115/500] [PPO] PPO Loss: 0.1729, Desc Loss: 0.6724, KP Floor: 0.0042, Reward: 0.5813, Inliers: 20.5, Det: (182, 197)
[Step 116/500] [PPO] PPO Loss: 1.5953, Desc Loss: 1.3731, KP Floor: 0.0002, Reward: 0.8503, Inliers: 89.0, Det: (196, 198)
[Step 117/500] [PPO] PPO Loss: 0.1489, Desc Loss: 0.6030, KP Floor: 0.0055, Reward: 0.5620, Inliers: 17.0, Det: (188, 182)
[Step 118/500] [PPO] PPO Loss: 0.2305, Desc Loss: 0.6459, KP Floor: 0.0011, Reward: 0.6581, Inliers: 23.5, Det: (191, 198)
[Step 119/500] [PPO] PPO Loss: 0.1837, Desc Loss: 1.8460, KP Floor: 0.0014, Reward: 0.6248, Inliers: 23.5, Det: (189, 209)
[Step 120/500] [PPO] PPO Loss: 0.1758, Desc Loss: 0.9337, KP Floor: 0.0000, Reward: 0.6198, Inliers: 22.5, Det: (202, 205)
[Step 121/500] [PPO] PPO Loss: 0.1037, Desc Loss: 0.8734, KP Floor: 0.0001, Reward: 0.5417, Inliers: 16.0, Det: (200, 197)
[Step 122/500] [PPO] PPO Loss: 1.8951, Desc Loss: 2.6500, KP Floor: 0.0002, Reward: 1.0075, Inliers: 111.0, Det: (196, 213)
[Step 123/500] [PPO] PPO Loss: 0.0991, Desc Loss: 1.1097, KP Floor: 0.0033, Reward: 0.5647, Inliers: 17.5, Det: (184, 197)
[Step 124/500] [PPO] PPO Loss: 0.1805, Desc Loss: 0.6329, KP Floor: 0.0003, Reward: 0.6261, Inliers: 25.0, Det: (198, 195)
[Step 125/500] [PPO] PPO Loss: 1.5876, Desc Loss: 1.9118, KP Floor: 0.0000, Reward: 0.8901, Inliers: 92.0, Det: (200, 201)
[Step 126/500] [PPO] PPO Loss: 0.1434, Desc Loss: 2.4671, KP Floor: 0.0000, Reward: 0.6198, Inliers: 23.0, Det: (209, 203)
[Step 127/500] [PPO] PPO Loss: 0.0928, Desc Loss: -0.3241, KP Floor: 0.0013, Reward: 0.5427, Inliers: 15.0, Det: (190, 202)
[Step 128/500] [PPO] PPO Loss: 0.1085, Desc Loss: 1.0329, KP Floor: 0.0025, Reward: 0.5738, Inliers: 17.0, Det: (186, 197)
[Step 129/500] [PPO] PPO Loss: 0.1219, Desc Loss: 0.7993, KP Floor: 0.0000, Reward: 0.5954, Inliers: 18.5, Det: (206, 201)
[Step 130/500] [PPO] PPO Loss: 0.0788, Desc Loss: 0.9512, KP Floor: 0.0002, Reward: 0.5272, Inliers: 15.0, Det: (196, 200)
[Step 131/500] [PPO] PPO Loss: 0.1707, Desc Loss: 0.9518, KP Floor: 0.0002, Reward: 0.6258, Inliers: 24.5, Det: (196, 199)
[Step 132/500] [PPO] PPO Loss: 0.0865, Desc Loss: -0.3228, KP Floor: 0.0000, Reward: 0.5535, Inliers: 16.0, Det: (210, 208)
[Step 133/500] [PPO] PPO Loss: 3.0563, Desc Loss: 2.2120, KP Floor: 0.0012, Reward: 1.1489, Inliers: 163.5, Det: (192, 194)
[Step 134/500] [PPO] PPO Loss: 1.5110, Desc Loss: 2.5959, KP Floor: 0.0001, Reward: 0.8668, Inliers: 89.5, Det: (205, 197)
[Step 135/500] [PPO] PPO Loss: 0.2044, Desc Loss: 2.2838, KP Floor: 0.0007, Reward: 0.6399, Inliers: 26.0, Det: (199, 192)
[Step 136/500] [PPO] PPO Loss: 0.1769, Desc Loss: -0.3326, KP Floor: 0.0002, Reward: 0.5718, Inliers: 18.5, Det: (206, 196)
[Step 137/500] [PPO] PPO Loss: 1.6024, Desc Loss: 1.2379, KP Floor: 0.0004, Reward: 0.8516, Inliers: 89.0, Det: (204, 194)
[Step 138/500] [PPO] PPO Loss: 0.3118, Desc Loss: 0.7263, KP Floor: 0.0000, Reward: 0.6535, Inliers: 28.5, Det: (210, 213)
[Step 139/500] [PPO] PPO Loss: 0.2349, Desc Loss: 0.8795, KP Floor: 0.0000, Reward: 0.6135, Inliers: 19.5, Det: (204, 203)
[Step 140/500] [PPO] PPO Loss: 0.2136, Desc Loss: 1.0778, KP Floor: 0.0010, Reward: 0.5779, Inliers: 19.5, Det: (191, 197)
[Step 141/500] [PPO] PPO Loss: 3.2114, Desc Loss: 3.1693, KP Floor: 0.0000, Reward: 1.1553, Inliers: 172.0, Det: (203, 198)
[Step 142/500] [PPO] PPO Loss: 1.6220, Desc Loss: 1.3380, KP Floor: 0.0000, Reward: 0.8567, Inliers: 92.5, Det: (198, 203)
[Step 143/500] [PPO] PPO Loss: 1.8430, Desc Loss: 3.1955, KP Floor: 0.0000, Reward: 0.9337, Inliers: 110.0, Det: (206, 203)
[Step 144/500] [PPO] PPO Loss: 0.2011, Desc Loss: 0.7608, KP Floor: 0.0033, Reward: 0.5878, Inliers: 19.0, Det: (186, 191)
[Step 145/500] [PPO] PPO Loss: 0.2550, Desc Loss: 0.4601, KP Floor: 0.0002, Reward: 0.6480, Inliers: 25.5, Det: (196, 212)
[Step 146/500] [PPO] PPO Loss: 2.9295, Desc Loss: 3.3456, KP Floor: 0.0001, Reward: 1.1527, Inliers: 168.5, Det: (201, 197)
[Step 147/500] [PPO] PPO Loss: 0.1774, Desc Loss: -0.3302, KP Floor: 0.0003, Reward: 0.5958, Inliers: 18.5, Det: (195, 204)
[Step 148/500] [PPO] PPO Loss: 1.4933, Desc Loss: 2.3865, KP Floor: 0.0000, Reward: 0.8961, Inliers: 95.5, Det: (200, 201)
[Step 149/500] [PPO] PPO Loss: 0.1869, Desc Loss: 0.3435, KP Floor: 0.0000, Reward: 0.6346, Inliers: 21.5, Det: (202, 199)
[Step 150/500] [PPO] PPO Loss: 1.5620, Desc Loss: 2.6451, KP Floor: 0.0019, Reward: 0.8992, Inliers: 99.5, Det: (190, 192)
[Step 151/500] [PPO] PPO Loss: 0.2780, Desc Loss: 0.5291, KP Floor: 0.0003, Reward: 0.6706, Inliers: 32.0, Det: (201, 195)
[Step 152/500] [PPO] PPO Loss: 0.2543, Desc Loss: 1.7140, KP Floor: 0.0004, Reward: 0.6817, Inliers: 30.5, Det: (194, 211)
[Step 153/500] [PPO] PPO Loss: 0.1091, Desc Loss: -0.3253, KP Floor: 0.0004, Reward: 0.5431, Inliers: 16.0, Det: (194, 202)
[Step 154/500] [PPO] PPO Loss: 1.5331, Desc Loss: 1.9474, KP Floor: 0.0000, Reward: 0.9094, Inliers: 101.0, Det: (206, 199)
[Step 155/500] [PPO] PPO Loss: 0.0931, Desc Loss: 1.0058, KP Floor: 0.0030, Reward: 0.5542, Inliers: 16.5, Det: (209, 184)
[Step 156/500] [PPO] PPO Loss: 0.3019, Desc Loss: 2.2726, KP Floor: 0.0000, Reward: 0.7602, Inliers: 37.5, Det: (202, 200)
[Step 157/500] [PPO] PPO Loss: 0.1634, Desc Loss: 1.7241, KP Floor: 0.0058, Reward: 0.6508, Inliers: 24.0, Det: (184, 185)
[Step 158/500] [PPO] PPO Loss: 0.1206, Desc Loss: 1.6257, KP Floor: 0.0009, Reward: 0.6266, Inliers: 21.5, Det: (191, 202)
[Step 159/500] [PPO] PPO Loss: 0.0775, Desc Loss: 1.8655, KP Floor: 0.0020, Reward: 0.5572, Inliers: 17.0, Det: (187, 211)
[Step 160/500] [PPO] PPO Loss: 0.0771, Desc Loss: 0.9856, KP Floor: 0.0003, Reward: 0.5868, Inliers: 15.5, Det: (195, 199)
[Step 161/500] [PPO] PPO Loss: 0.0760, Desc Loss: -0.3201, KP Floor: 0.0000, Reward: 0.5420, Inliers: 17.5, Det: (204, 203)
[Step 162/500] [PPO] PPO Loss: 0.0531, Desc Loss: 0.9062, KP Floor: 0.0009, Reward: 0.5200, Inliers: 15.0, Det: (191, 202)
[Step 163/500] [PPO] PPO Loss: 0.1545, Desc Loss: 0.6648, KP Floor: 0.0002, Reward: 0.6715, Inliers: 23.0, Det: (196, 207)
[Step 164/500] [PPO] PPO Loss: 0.0929, Desc Loss: 0.6757, KP Floor: 0.0044, Reward: 0.5992, Inliers: 20.0, Det: (182, 195)
[Step 165/500] [PPO] PPO Loss: 0.1303, Desc Loss: 0.7505, KP Floor: 0.0004, Reward: 0.6470, Inliers: 23.0, Det: (194, 215)
[Step 166/500] [PPO] PPO Loss: 1.6055, Desc Loss: 2.2773, KP Floor: 0.0000, Reward: 0.9688, Inliers: 105.0, Det: (213, 203)
[Step 167/500] [PPO] PPO Loss: 0.0953, Desc Loss: 1.3175, KP Floor: 0.0003, Reward: 0.5702, Inliers: 17.5, Det: (195, 202)
[Step 168/500] [PPO] PPO Loss: 0.1231, Desc Loss: 2.2787, KP Floor: 0.0004, Reward: 0.5838, Inliers: 18.5, Det: (208, 194)
[Step 169/500] [PPO] PPO Loss: 0.1747, Desc Loss: -0.3332, KP Floor: 0.0000, Reward: 0.6163, Inliers: 21.0, Det: (210, 202)
[Step 170/500] [PPO] PPO Loss: 1.4800, Desc Loss: 2.1796, KP Floor: 0.0010, Reward: 0.8519, Inliers: 91.0, Det: (191, 203)
[Step 171/500] [PPO] PPO Loss: 1.4978, Desc Loss: 1.0868, KP Floor: 0.0007, Reward: 0.8891, Inliers: 93.0, Det: (192, 203)
[Step 172/500] [PPO] PPO Loss: 0.2116, Desc Loss: 1.7627, KP Floor: 0.0001, Reward: 0.6615, Inliers: 22.0, Det: (197, 206)
